date,marketing_score,competition_index,customer_satisfaction,purchasing_power_index,weather_condition,store_traffic,public_transport,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue,tech_event_Major Launch,tech_event_Tech Show,day_of_week,month,year,city_Bordeaux,city_Fort_de_France,city_Lille,city_Lyon,city_Marseille,city_Paris,city_Rennes,city_Strasbourg,5g_phase_Early-5G,5g_phase_Mature-5G,5g_phase_Mid-5G,5g_phase_Pre-5G
2020-01-23,85.26,21.42,68.82,101.85,2,0.69,1,70835.83,34587.61,16404.43,False,False,23,1,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-01-24,85.4,21.46,68.82,101.93,2,-0.52,2,52958.72,26713.2,19239.92,False,False,24,1,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-01-25,85.54,21.47,68.82,102.01,2,-0.04,1,72513.05,34994.42,24763.52,False,False,25,1,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-01-26,89.82,21.46,68.82,102.09,0,0.1,1,63529.8,36548.75,18288.84,False,False,26,1,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-01-27,85.81,21.42,68.83,102.16,0,0.25,1,56199.78,28380.36,19062.05,False,False,27,1,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-01-28,85.94,21.37,68.83,102.24,2,0.61,1,52335.34,23882.09,16298.58,False,False,28,1,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-01-29,86.07,21.28,68.83,102.32,1,0.73,1,70835.83,36536.37,18400.0,False,False,29,1,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-01-30,86.2,21.18,68.83,102.39,2,0.88,0,58458.11,28717.0,20586.49,False,False,30,1,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-01-31,86.33,21.06,68.83,102.47,0,1.0,1,64572.82,28824.08,18288.84,False,False,31,1,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-01,86.46,20.91,68.84,102.54,2,0.79,1,65912.57,36813.16,16529.15,False,False,1,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-02,86.59,20.74,68.84,102.62,2,0.44,1,76661.75,39145.14,20395.36,False,False,2,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-03,86.72,20.55,68.84,102.69,2,0.27,2,68014.63,34249.12,15232.29,False,False,3,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-04,86.84,20.35,68.84,102.76,1,0.6,1,64588.25,28394.35,18763.23,False,False,4,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-05,86.97,20.12,68.85,102.83,0,0.39,0,50995.02,28417.6,19365.15,False,False,5,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-06,87.09,19.88,68.85,102.9,2,0.36,1,57106.98,30617.12,19359.68,False,False,6,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-07,87.22,19.62,68.85,102.97,2,-0.2,1,82483.62,33242.33,19849.57,False,False,7,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-08,87.34,19.35,68.85,103.04,1,-0.87,1,82247.45,35773.33,24741.69,False,False,8,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-09,87.46,19.07,68.85,103.11,0,-0.03,3,67014.14,36624.35,19151.97,False,False,9,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-10,87.57,18.77,68.86,103.18,2,-0.18,1,61549.62,30542.41,16454.39,False,False,10,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-11,87.69,18.47,68.86,103.24,1,1.56,1,64783.93,30647.79,17137.04,False,False,11,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-12,87.81,18.15,68.86,103.31,0,0.66,2,61694.87,31961.55,16080.45,False,False,12,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-13,89.82,17.83,68.86,103.37,2,-0.5,1,68850.53,36009.22,22161.94,False,False,13,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-14,88.03,17.5,68.86,103.44,0,-0.7,1,73785.13,30111.62,20045.28,False,False,14,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-15,88.14,17.17,68.87,103.5,0,-0.77,3,70234.22,36993.78,21910.95,False,False,15,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-16,88.25,16.83,68.87,103.56,2,0.88,0,77429.68,37427.31,24526.53,False,False,16,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-17,88.36,16.5,68.87,103.62,1,0.43,1,63573.17,34912.95,19719.57,False,False,17,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-18,88.47,16.16,68.87,103.68,0,-0.46,0,58512.6,26017.58,20295.38,False,False,18,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-19,88.57,15.83,68.88,103.73,1,0.09,3,68409.4,37016.87,17960.98,False,False,19,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-20,88.68,15.5,68.88,103.79,0,0.06,1,70553.64,31580.74,12999.99,False,False,20,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-21,88.78,15.18,68.88,103.85,1,-0.0,1,63711.73,30938.94,21956.33,False,False,21,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-22,88.88,14.87,68.88,103.9,0,0.84,2,83645.85,38300.48,20385.46,False,False,22,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-23,88.97,14.56,68.88,103.95,2,0.61,1,78280.15,34413.04,27192.38,False,False,23,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-24,89.07,14.26,68.89,104.01,2,0.76,1,73202.77,35353.02,21554.92,False,False,24,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-25,89.16,13.98,68.89,104.06,0,0.42,3,55961.69,30644.98,19069.29,False,False,25,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-26,89.26,13.71,68.89,104.11,1,0.15,1,75161.25,32774.83,24569.88,False,False,26,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-27,89.35,13.45,68.89,104.16,2,0.59,1,75666.33,33985.020000000004,19711.23,False,False,27,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-28,89.43,13.21,68.9,104.2,0,-0.07,1,77646.2,37969.35,21361.31,False,False,28,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-02-29,89.52,12.99,68.9,104.25,2,0.4,0,68079.02,31433.38,13700.59,False,False,29,2,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-01,89.61,12.78,68.77,104.29,1,0.6,1,65538.34,32400.01,12743.77,False,False,1,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-02,89.69,12.59,68.64,104.34,2,0.64,1,45570.76,21169.06,8506.47,False,False,2,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-03,89.77,12.42,68.5,104.38,2,-0.85,0,42973.73,26265.82,5770.59,False,False,3,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-04,89.85,12.28,68.37,104.42,2,-0.1,0,44348.31,23971.05,9775.6,False,False,4,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-05,89.92,12.15,68.24,104.46,2,-0.02,3,49573.93,31064.12,12231.01,False,False,5,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-06,90.0,12.05,68.11,104.5,2,0.09,1,52315.0,28121.8,17379.8,False,False,6,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-07,90.07,11.97,67.98,104.54,0,0.62,0,55988.67,29452.42,19405.33,False,False,7,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-08,90.14,11.91,67.85,104.57,2,0.55,1,63849.62,37259.45,16283.99,False,False,8,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-09,89.82,11.87,67.72,104.6,2,-0.14,1,44583.81,28661.0,12364.4,False,False,9,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-10,90.28,11.86,67.59,104.64,2,-0.84,1,57790.59,19990.28,10856.77,False,False,10,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-11,90.34,11.87,67.46,104.67,1,-0.86,0,48371.58,27057.36,16498.53,False,False,11,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-12,90.4,11.91,67.32,104.7,1,1.1,1,55195.44,30432.55,13420.01,False,False,12,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-13,90.46,11.97,67.19,104.73,1,-0.2,3,48869.02,27923.75,16315.54,False,False,13,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-14,90.52,12.05,67.06,104.76,2,0.23,1,57184.72,33985.020000000004,18288.84,False,False,14,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-15,90.57,12.15,66.93,104.78,0,-0.13,1,70835.83,30902.67,17827.76,False,False,15,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-16,90.63,12.28,66.8,104.81,2,-0.06,1,48728.53,24401.98,16281.19,False,False,16,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-17,86.78,12.42,66.67,104.83,2,0.31,0,14720.36,13320.73,10224.38,False,False,17,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-18,82.94,12.59,66.54,104.85,2,-0.21,3,24067.77,18001.01,10462.7,False,False,18,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-19,79.09,12.78,66.41,104.87,0,-0.21,1,21809.66,17551.01,12014.51,False,False,19,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-20,75.24,12.99,66.27,104.89,2,0.68,3,27466.77,16192.4,12925.84,False,False,20,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-21,71.38,13.21,66.14,104.91,0,-0.28,1,26691.63,18715.66,18288.84,False,False,21,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-22,67.52,13.45,66.01,104.92,0,0.26,1,34210.46,18775.66,12893.69,False,False,22,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-23,63.65,13.71,65.88,104.94,0,-0.05,0,13033.52,14765.92,9019.48,False,False,23,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-24,63.68,13.98,65.75,104.95,1,0.36,1,19701.3,12800.51,10270.19,False,False,24,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-25,63.7,14.26,65.62,104.96,2,1.17,1,21891.59,17851.63,12560.13,False,False,25,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-26,63.72,14.56,65.49,104.97,1,-0.07,1,27376.51,14957.3,12242.55,False,False,26,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-27,63.74,14.87,65.36,104.98,1,-0.29,1,30128.04,16301.2,13613.79,False,False,27,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-28,63.76,15.18,65.23,104.99,2,0.61,1,70835.83,21055.69,13688.44,False,False,28,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-29,63.77,15.5,65.09,104.99,2,0.52,0,70835.83,18597.29,11406.72,False,False,29,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-30,63.79,15.83,64.96,105.0,0,-0.49,3,16178.69,12839.9,10342.91,False,False,30,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-03-31,63.8,16.16,64.97,105.0,1,0.83,0,19222.09,14086.25,10550.48,False,False,31,3,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-01,63.81,16.5,64.97,105.0,2,-0.15,0,18739.13,17391.7,10770.04,False,False,1,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-02,63.82,16.83,64.97,105.0,0,0.29,2,18847.51,17580.65,7868.35,False,False,2,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-03,63.83,17.17,64.97,105.0,2,0.07,1,28477.25,19999.89,11203.82,False,False,3,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-04,63.84,17.5,64.97,104.99,2,-0.52,1,30449.09,33985.020000000004,11486.73,False,False,4,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-05,63.84,17.83,64.98,104.99,2,0.37,1,30733.12,25914.28,15668.8,False,False,5,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-06,63.84,18.15,64.98,104.98,2,0.43,1,18855.04,15361.46,10763.52,False,False,6,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-07,63.84,18.47,64.98,104.98,1,1.1,1,19311.93,15123.01,9853.53,False,False,7,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-08,63.84,18.77,64.98,104.97,2,-0.59,1,23091.62,17250.66,11579.53,False,False,8,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-09,63.84,19.07,64.99,104.96,2,-0.2,2,22739.38,17946.14,13105.44,False,False,9,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-10,63.84,19.35,64.99,104.94,1,0.48,1,25160.69,18954.09,11497.93,False,False,10,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-11,63.83,19.62,64.99,104.93,2,-1.15,1,36508.61,25487.08,12941.8,False,False,11,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-12,63.83,19.88,64.99,104.91,1,0.38,1,39189.59,26100.13,13114.3,False,False,12,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-13,63.82,20.12,64.99,104.9,2,1.11,3,17208.98,11164.64,8133.89,False,False,13,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-14,63.81,20.35,65.0,104.88,2,-0.71,1,15786.32,10768.23,8759.19,False,False,14,4,2020,True,False,False,False,False,False,False,False,False,True,False,False
2020-04-15,63.79,20.55,65.0,104.86,2,-0.17,1,21583.26,14024.89,10162.82,False,False,15,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-16,63.78,20.74,65.0,104.84,1,0.56,1,21903.68,19445.17,11286.55,False,False,16,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-17,63.77,20.91,65.0,104.82,2,0.2,2,43470.76,17122.8,11467.8,False,False,17,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-18,63.75,21.06,65.01,104.79,2,1.08,1,54099.62,18533.13,12494.23,False,False,18,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-19,63.73,21.18,65.01,104.77,1,-0.13,1,66728.38,25191.95,15788.99,False,False,19,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-20,63.71,21.28,65.01,104.74,2,0.72,2,13790.57,11677.09,10555.2,False,False,20,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-21,63.69,21.37,65.01,104.71,2,-0.28,1,13760.03,11838.36,10336.28,False,False,21,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-22,63.66,21.42,65.01,104.68,2,-0.58,1,22600.45,17482.24,9980.78,False,False,22,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-23,63.64,21.46,65.02,104.65,2,0.71,1,18808.49,14140.76,9594.2,False,False,23,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-24,63.61,21.47,65.02,104.62,2,-0.28,1,23475.19,15116.54,11449.01,False,False,24,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-25,63.59,21.46,65.02,104.59,0,0.4,1,27169.77,20088.77,18288.84,False,False,25,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-26,63.56,21.42,65.02,104.55,1,0.47,1,35172.04,20497.45,18288.84,False,False,26,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-27,63.52,21.37,65.02,104.52,2,-0.03,2,14634.14,14382.01,8494.81,False,False,27,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-28,63.49,21.28,65.03,104.48,2,0.05,1,13236.62,12642.61,8604.9,False,False,28,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-29,63.46,21.18,65.03,104.44,2,0.91,0,19597.44,15601.83,10278.8,False,False,29,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-04-30,63.42,21.06,65.03,104.4,2,0.08,2,19467.23,15079.61,10438.61,False,False,30,4,2020,True,False,False,False,False,False,False,False,False,False,False,True
2020-05-01,63.39,20.91,65.03,104.36,2,-0.45,1,25724.03,19480.17,12507.65,False,False,1,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-02,63.35,20.74,65.04,104.32,2,0.52,1,40750.93,23730.89,18288.84,False,False,2,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-03,63.31,20.55,65.04,104.27,0,-0.85,1,33441.84,20426.78,13627.89,False,False,3,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-04,63.26,20.35,65.04,104.23,2,-0.15,1,19305.41,14006.62,9190.17,False,False,4,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-05,63.22,20.12,65.04,104.18,1,-0.67,0,70835.83,15284.97,9087.3,False,False,5,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-06,63.18,19.88,65.04,104.13,2,-0.08,1,23383.36,33985.020000000004,9443.89,False,False,6,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-07,63.13,19.62,65.05,104.08,1,0.2,3,29829.75,33985.020000000004,10242.23,False,False,7,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-08,63.08,19.35,65.05,104.03,2,0.73,1,26512.36,33985.020000000004,11582.46,False,False,8,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-09,63.04,19.07,65.05,103.98,2,0.96,1,23368.24,33985.020000000004,13070.07,False,False,9,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-10,62.99,18.77,65.05,103.93,1,0.34,0,28382.22,25453.01,12341.49,False,False,10,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-11,62.93,18.47,65.06,103.87,2,-0.63,1,13054.13,14890.08,9515.0,False,False,11,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-12,66.72,18.15,65.06,103.82,1,-0.19,2,29743.32,22241.2,13448.27,False,False,12,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-13,70.5,17.83,65.06,103.76,2,0.79,1,51355.29,26920.04,11997.92,False,False,13,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-14,74.28,17.5,65.06,103.71,2,-0.51,0,36798.75,27667.26,15222.86,False,False,14,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-15,78.05,17.17,65.06,103.65,0,0.12,1,55520.08,26447.52,18288.84,False,False,15,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-16,81.82,16.83,65.07,103.59,2,0.51,0,70835.83,28766.8,16628.81,False,False,16,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-17,85.58,16.5,65.07,103.53,2,0.26,1,32843.08,28978.5,18929.73,False,False,17,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-18,89.34,16.16,65.07,103.47,2,-0.67,0,28291.17,24534.52,11906.31,False,False,18,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-19,89.82,15.83,65.07,103.4,2,-0.43,1,24460.43,22358.5,11953.28,False,False,19,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-20,89.16,15.5,65.08,103.34,2,0.24,3,43184.7,19320.56,15731.57,False,False,20,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-21,89.07,15.18,65.08,103.28,2,0.29,1,54548.5,26057.08,14382.04,False,False,21,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-22,88.98,14.87,65.08,103.21,2,-0.96,1,49645.2,28651.28,18127.0,False,False,22,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-23,88.88,14.56,65.08,103.14,0,0.51,1,63237.4,26789.68,14826.12,False,False,23,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-24,88.79,14.26,65.08,103.08,2,1.17,1,56443.69,28130.16,14606.08,False,False,24,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-25,88.69,13.98,65.09,103.01,2,-0.38,1,49185.31,24522.7,13106.53,False,False,25,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-26,88.59,13.71,65.09,102.94,2,-0.46,2,44605.15,22596.59,13533.4,False,False,26,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-27,88.49,13.45,65.09,102.87,2,0.73,1,51079.85,21040.07,12159.04,False,False,27,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-28,88.39,13.21,65.09,102.8,1,0.22,1,54736.46,24719.54,12870.16,False,False,28,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-29,88.28,12.99,65.09,102.73,2,0.66,1,45577.76,25380.09,15589.72,False,False,29,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-05-30,88.18,16.87,65.1,102.65,0,0.24,1,60462.91,27327.2,15145.97,False,False,30,5,2020,True,False,False,False,False,False,False,False,False,True,False,False
2020-05-31,88.07,12.59,65.1,102.58,0,-1.03,2,70835.83,26491.19,16931.99,False,False,31,5,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-01,87.96,16.87,65.1,102.51,1,-0.84,3,72432.49,23383.47,14136.61,False,False,1,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-02,87.86,12.28,65.1,102.43,1,-0.12,0,49695.78,27421.09,13592.46,False,False,2,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-03,87.75,12.15,65.11,102.36,1,-0.68,0,61556.93,28972.94,15510.94,False,False,3,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-04,87.63,12.05,65.11,102.28,1,-0.84,0,53202.77,26391.6,14004.01,False,False,4,6,2020,True,False,False,False,False,False,False,False,False,True,False,False
2020-06-05,87.52,11.97,65.11,102.2,1,0.11,2,67942.69,29444.69,17095.5,False,False,5,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-06,87.41,11.91,65.11,102.13,1,-0.7,2,66868.3,33629.17,19038.77,False,False,6,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-07,87.29,11.87,65.11,102.05,1,-0.05,3,74552.39,39066.4,19636.86,False,False,7,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-08,87.18,11.86,65.12,101.97,1,0.41,3,51011.63,21992.67,12602.34,False,False,8,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-09,87.06,11.87,65.12,101.89,1,-0.02,0,55546.54,19376.41,14823.67,False,False,9,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-10,86.94,11.91,65.12,101.81,1,0.06,2,46124.57,25889.45,12874.59,False,False,10,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-11,86.82,11.97,65.12,101.73,1,0.51,2,43901.86,32949.12,16644.68,False,False,11,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-12,86.7,12.05,65.13,101.65,1,0.34,1,70835.83,23660.08,18491.1,False,False,12,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-13,86.58,12.15,65.13,101.57,1,0.72,3,57738.43,30212.77,18560.02,False,False,13,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-14,86.46,16.87,65.13,101.48,1,0.38,1,65224.29,33985.020000000004,19464.11,False,False,14,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-15,86.34,12.42,65.13,101.4,1,0.27,3,55783.88,21281.9,13203.21,False,False,15,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-16,86.21,12.59,65.13,101.32,1,0.78,0,52166.53,22646.75,14142.97,False,False,16,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-17,89.82,12.78,65.14,101.24,1,0.3,1,55617.99,33985.020000000004,12644.17,False,False,17,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-18,85.97,12.99,65.14,101.15,1,-0.41,1,49622.28,23414.65,14138.37,False,False,18,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-19,85.84,13.21,65.14,101.07,1,-0.47,3,50249.57,23617.34,14133.56,False,False,19,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-20,85.71,13.45,65.14,100.98,1,0.59,1,59294.84,24448.94,18814.85,False,False,20,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-21,85.59,13.71,65.15,100.9,1,0.07,3,62861.82,28230.52,15799.77,False,False,21,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-22,85.46,13.98,65.15,100.81,1,0.99,1,35730.38,22406.72,12684.99,False,False,22,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-23,85.33,14.26,65.15,100.73,1,0.06,1,42416.06,15637.35,10060.9,False,False,23,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-24,85.2,14.56,65.15,100.64,2,-0.1,1,47870.65,18508.11,12202.62,False,False,24,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-25,85.08,14.87,65.15,97.49,1,0.46,3,46825.66,17160.51,13073.79,False,False,25,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-26,84.95,15.18,65.16,100.47,1,-0.17,1,44233.78,24353.29,13555.28,False,False,26,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-27,84.82,15.5,65.16,100.39,1,-0.31,2,56738.3,30479.0,17942.79,False,False,27,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-28,84.69,16.87,65.16,100.3,2,-1.06,0,56460.7,33985.020000000004,12875.05,False,False,28,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-29,84.56,16.87,65.16,100.22,1,0.07,1,39016.31,21434.45,12748.42,False,False,29,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-06-30,84.43,16.5,65.17,97.49,1,0.32,0,39684.5,20229.57,18288.84,False,False,30,6,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-07-01,84.3,16.83,65.3,100.04,2,0.16,1,42294.0,23189.23,12270.28,False,False,1,7,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-07-02,84.17,17.17,65.44,99.96,1,0.22,1,86578.41,28867.81,14782.4,False,False,2,7,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-07-03,84.04,17.5,65.57,99.87,1,-0.18,0,81843.5,29547.1,16211.17,False,False,3,7,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-07-04,83.91,16.87,65.71,99.78,1,0.63,0,113219.18,25234.06,18288.84,False,False,4,7,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-07-05,83.78,18.15,65.84,99.7,1,-0.5,1,60253.72,34388.37,15895.66,False,False,5,7,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-07-06,83.64,18.47,65.98,99.61,1,-0.03,0,48829.44,20961.98,13729.59,False,False,6,7,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-07-07,83.51,18.77,66.11,99.53,2,-0.72,1,28334.36,21235.28,18288.84,False,False,7,7,2020,True,False,False,False,False,False,False,False,True,False,False,False
2020-07-08,83.38,19.07,66.25,99.44,2,0.53,0,39532.52,26289.39,14308.01,False,False,8,7,2020,True,False,False,False,False,False,False,False,True,False,False,False
